season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
27,7,Juan Pablo Di Pace,1,0.13071722003231906,0.11004277668297219,3,6,0.24075999671529125,9,5
27,7,Mary Lou Retton,0,0.11385974065365685,0.09354799562847224,7,7,0.2074077362821291,14,7
27,7,Evanna Lynch,1,0.13781040251469295,0.15015182612816766,1,3,0.2879622286428606,4,1
27,7,Bobby Bones,1,0.12362403754994515,0.15015182612816766,5,2,0.2737758636781128,7,4
27,8,Milo Manheim,1,0.171,0.19061876247504989,4,4,0.36161876247504987,8,5
27,8,Alexis Ren,1,0.18000000000000002,0.19061876247504989,2,1,0.3706187624750499,3,1
27,8,Joe Amabile,1,0.143,0.12175648702594812,5,5,0.2647564870259481,10,6
27,8,Juan Pablo Di Pace,1,0.18600000000000003,0.11576846307385232,1,6,0.30176846307385236,7,3
27,8,Evanna Lynch,1,0.18000000000000002,0.19061876247504989,3,3,0.3706187624750499,6,2
27,8,Bobby Bones,1,0.14,0.19061876247504989,6,2,0.3306187624750499,8,4
27,9,Alexis Ren,1,0.24543095757242678,0.27307067055559,3,1,0.5185016281280168,4,1
27,9,Juan Pablo Di Pace,0,0.26370712728271967,0.1807879883332301,1,4,0.4444951156159498,5,3
27,9,Evanna Lynch,1,0.2583483763920282,0.27307067055559,2,3,0.5314190469476181,5,2
27,9,Bobby Bones,1,0.23251353875282538,0.27307067055559,4,2,0.5055842093084153,6,4
