season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
17,9,Corbin Bleu,1,0.1869012227629091,0.1813260286396031,1,3,0.3682272514025122,4,1
17,9,Jack Osbourne,1,0.17369624506770356,0.1813260286396031,3,4,0.35502227370730666,7,2
17,9,Brant Daugherty,0,0.15894449756690907,0.13490263431161426,5,6,0.2938471318785233,11,6
17,9,Bill Engvall,1,0.13509707949710276,0.1833520177864143,6,1,0.31844909728351706,7,5
17,9,Elizabeth Berkley Lauren,1,0.18080661767281422,0.13776726198316216,2,5,0.3185738796559764,7,4
17,10,Amber Riley,1,0.2205313708194473,0.22440760765991918,1,1,0.4449389784793665,2,1
17,10,Corbin Bleu,1,0.20882174051045008,0.22440760765991918,2,2,0.4332293481703693,4,2
17,10,Jack Osbourne,1,0.19808791272720266,0.22440760765991918,4,3,0.42249552038712185,7,3
17,10,Brant Daugherty,0,0.17429287672390514,0.16167205332152362,5,5,0.33596493004542877,10,5
17,10,Elizabeth Berkley Lauren,0,0.19826609921899474,0.16510512369871888,3,4,0.3633712229177136,7,4
17,11,Amber Riley,1,0.2687350528602991,0.26749788366136573,1,1,0.5362329365216648,2,1
17,11,Corbin Bleu,1,0.2540232798934944,0.26749788366136573,2,2,0.5215211635548601,4,2
17,11,Jack Osbourne,1,0.2402922917911433,0.26749788366136573,3,3,0.507790175452509,6,3
17,11,Elizabeth Berkley Lauren,0,0.23694937545506323,0.1975063490159027,4,4,0.4344557244709659,8,4
