season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
11,3,Kyle Massey,1,0.10498018704045677,0.10511956938041929,6,4,0.21009975642087605,10,6
11,3,David Hasselhoff,0,0.07233853951750217,0.08121453301152756,10,10,0.15355307252902972,20,10
11,4,Audrina Patridge,1,0.12812812812812815,0.10289710289710288,3,8,0.23102523102523104,11,5
11,4,Brandy,1,0.13413413413413414,0.1128871128871129,2,5,0.24702124702124703,7,2
11,4,Rick Fox,1,0.1091091091091091,0.10989010989010989,5,6,0.21899921899921898,11,7
11,4,Kurt Warner,1,0.0950950950950951,0.11588411588411589,7,4,0.210979210979211,11,6
11,4,The Situation,1,0.07807807807807808,0.0999000999000999,9,9,0.177978177978178,18,9
11,4,Jennifer Grey,1,0.15615615615615616,0.11788211788211786,1,2,0.274038274038274,3,1
11,4,Bristol Palin,1,0.08908908908908908,0.11788211788211786,8,1,0.20697120697120694,9,4
11,4,Florence Henderson,1,0.09809809809809811,0.10489510489510488,6,7,0.202993202993203,13,8
11,4,Kyle Massey,1,0.11211211211211211,0.11788211788211786,4,3,0.22999422999422997,7,3
11,5,Audrina Patridge,1,0.12612612612612611,0.1061061061061061,5,8,0.23223223223223222,13,7
11,5,Brandy,1,0.14814814814814814,0.12612612612612611,1,5,0.27427427427427425,6,2
11,5,Rick Fox,1,0.13213213213213215,0.12012012012012012,4,6,0.2522522522522523,10,6
11,5,Kurt Warner,1,0.13213213213213215,0.13213213213213215,3,4,0.2642642642642643,7,3
11,5,Jennifer Grey,1,0.13713713713713716,0.13513513513513514,2,2,0.2722722722722723,4,1
11,5,Bristol Palin,1,0.0990990990990991,0.13513513513513514,8,1,0.23423423423423423,9,4
11,5,Florence Henderson,1,0.11511511511511512,0.11011011011011011,6,7,0.22522522522522523,13,8
11,5,Kyle Massey,1,0.11011011011011011,0.13513513513513514,7,3,0.24524524524524527,10,5
11,6,Audrina Patridge,1,0.155,0.1031031031031031,2,7,0.2581031031031031,9,5
11,6,Brandy,1,0.174,0.14014014014014015,1,5,0.31414014014014013,6,1
11,6,Rick Fox,1,0.145,0.13013013013013014,4,6,0.2751301301301301,10,6
11,6,Kurt Warner,1,0.106,0.15215215215215216,7,4,0.25815215215215215,11,7
11,6,Jennifer Grey,1,0.14,0.15815815815815817,5,2,0.29815815815815816,7,4
11,6,Bristol Palin,1,0.135,0.15815815815815817,6,1,0.29315815815815816,7,3
11,6,Kyle Massey,1,0.145,0.15815815815815817,3,3,0.30315815815815816,6,2
11,7,Audrina Patridge,0,0.1713262860100915,0.11940389062372903,3,6,0.2907301766338205,9,5
11,7,Brandy,1,0.1743003605147043,0.15982349316081787,1,4,0.33412385367552216,5,2
11,7,Rick Fox,1,0.1643403399138641,0.1410207292595452,4,5,0.3053610691734093,9,6
11,7,Jennifer Grey,1,0.1743003605147043,0.19325062898530265,2,2,0.367550989500007,4,1
11,7,Bristol Palin,1,0.15537632137310786,0.19325062898530265,6,1,0.3486269503584105,7,3
11,7,Kyle Massey,1,0.16035633167352797,0.19325062898530265,5,3,0.3536069606588306,8,4
11,8,Audrina Patridge,0,0.19357201554627818,0.13444675244370383,4,5,0.328018767989982,9,5
11,8,Brandy,1,0.21195845557157725,0.17311064951125923,1,4,0.3850691050828365,5,2
11,8,Jennifer Grey,1,0.21195845557157725,0.23081419934834563,2,2,0.4427726549199229,4,1
11,8,Bristol Palin,1,0.17449603086590315,0.23081419934834563,5,1,0.4053102302142488,6,3
11,8,Kyle Massey,1,0.20801504244466418,0.23081419934834563,3,3,0.4388292417930098,6,4
11,9,Brandy,1,0.2502502502502503,0.1788211788211788,3,4,0.42907142907142903,7,4
11,9,Jennifer Grey,1,0.26326326326326327,0.27372627372627373,1,2,0.536989536989537,3,1
11,9,Bristol Palin,1,0.23223223223223224,0.27372627372627373,4,1,0.505958505958506,5,2
11,9,Kyle Massey,1,0.25425425425425424,0.27372627372627373,2,3,0.527980527980528,5,3
11,10,Jennifer Grey,1,0.3613613613613614,0.3333333333333333,1,2,0.6946946946946947,3,1
11,10,Bristol Palin,1,0.30930930930930933,0.3333333333333333,3,1,0.6426426426426426,4,2
11,10,Kyle Massey,1,0.3293293293293294,0.3333333333333333,2,3,0.6626626626626627,5,3
