season,week,celebrity_name,observed_in_data,judge_percent_sim,fan_vote_percent_sim,judge_rank_sim,fan_vote_rank_sim,combined_percent_sim,combined_rank_sum_sim,overall_rank_sim
17,6,"Nicole ""Snooki"" Polizzi",1,0.131399956262472,0.11866735999788132,3,7,0.25006731626035333,10,6
17,6,Bill Engvall,1,0.10511996500997758,0.13196628827350596,8,2,0.23708625328348354,10,4
17,7,Amber Riley,1,0.13298203288536298,0.13570911817559386,1,2,0.26869115106095687,3,1
17,7,Leah Remini,1,0.11998378906950043,0.1285124225147669,7,5,0.24849621158426732,12,6
17,7,Corbin Bleu,1,0.13298203288536298,0.13570911817559386,2,3,0.26869115106095687,5,2
17,7,Jack Osbourne,1,0.12898257324971296,0.13570911817559386,4,4,0.2646916914253068,8,3
17,7,Brant Daugherty,1,0.12898257324971296,0.11823142871358555,3,6,0.2472140019632985,9,5
17,7,Christina Milian,0,0.12111874506590939,0.09732874425627729,6,8,0.21844748932218666,14,8
17,7,"Nicole ""Snooki"" Polizzi",1,0.12198351888732543,0.11206283243287674,5,7,0.23404635132020218,12,7
17,7,Bill Engvall,1,0.1129847347071129,0.136737217555712,8,1,0.2497219522628249,9,4
17,8,Amber Riley,1,0.14561723639220897,0.15478059467503374,3,2,0.3003978310672427,5,2
17,8,Leah Remini,1,0.14561723639220897,0.13859438869594526,4,5,0.28421162508815423,9,5
17,8,Corbin Bleu,1,0.15559101970674383,0.15478059467503374,1,3,0.31037161438177757,4,1
17,8,Jack Osbourne,1,0.15559101970674383,0.15478059467503374,2,4,0.31037161438177757,6,3
17,8,Brant Daugherty,1,0.14063034473494151,0.12139654484316373,5,6,0.26202688957810527,11,6
17,8,"Nicole ""Snooki"" Polizzi",0,0.13228085163546718,0.119875049887063,6,7,0.2521559015225302,13,7
17,8,Bill Engvall,1,0.12467229143168575,0.1557922325487268,7,1,0.28046452398041255,8,4
17,9,Amber Riley,1,0.16573275910265417,0.17914831340780066,4,2,0.34488107251045486,6,2
17,9,Leah Remini,1,0.1749401346083572,0.14812262784555585,3,5,0.3230627624539131,8,5
17,9,Corbin Bleu,1,0.18823967700548377,0.17914831340780066,1,3,0.3673879904132844,4,1
17,9,Jack Osbourne,1,0.1749401346083572,0.17914831340780066,2,4,0.35408844801615785,6,3
17,9,Brant Daugherty,0,0.16008274553531424,0.13328246139019334,5,6,0.2933652069255076,11,6
17,9,Bill Engvall,1,0.13606454913983337,0.18114997054084872,6,1,0.3172145196806821,7,4
17,10,Amber Riley,1,0.22600000000000003,0.21078921078921078,1,2,0.43678921078921085,3,1
17,10,Leah Remini,1,0.186,0.15584415584415584,4,5,0.34184415584415584,9,5
17,10,Corbin Bleu,1,0.21400000000000002,0.21078921078921078,2,3,0.42478921078921084,5,2
17,10,Jack Osbourne,1,0.203,0.21078921078921078,3,4,0.4137892107892108,7,4
17,10,Bill Engvall,1,0.171,0.2117882117882118,5,1,0.3827882117882118,6,3
17,11,Amber Riley,1,0.27372627372627373,0.2497502497502498,1,2,0.5234765234765235,3,1
17,11,Corbin Bleu,1,0.2587412587412587,0.2497502497502498,2,3,0.5084915084915085,5,3
17,11,Jack Osbourne,1,0.2447552447552447,0.2497502497502498,3,4,0.4945054945054945,7,4
17,11,Bill Engvall,1,0.22277722277722276,0.25074925074925075,4,1,0.4735264735264735,5,2
